loss,epoch
342.82384573894996,1
334.9932511371115,2
334.6071941541589,3
334.693360204282,4
334.5790486543075,5
332.9638826121455,6
332.71249373062795,7
332.2336180313774,8
316.16512199070144,9
295.85652426014775,10
287.22746575396997,11
284.5314953016198,12
279.5538359932278,13
274.56620622717816,14
267.38500031181,15
264.2907653476881,16
262.4510103308636,17
255.83575223839802,18
248.72635716977328,19
243.5863445116126,20
241.79258197286853,21
239.76211995663851,22
238.57016538537067,23
238.08998754750127,24
236.86251814469048,25
235.62807481185249,26
235.29996357793394,27
234.0974117776622,28
234.19168206919795,29
232.70595932006836,30
232.952648660411,31
231.6457579239555,32
231.12155466494352,33
230.35255365786344,34
229.78092740929645,35
227.63328203947648,36
226.36700986779255,37
224.77925143034562,38
223.56100248253864,39
223.10903184310249,40
221.88782733419666,41
221.303943136464,42
220.02879947164783,43
219.7812609465226,44
218.19180646150008,45
217.4041409699813,46
215.9241016222083,47
214.85330001167628,48
213.77463664179263,49
212.5526013581649,50
210.98094989942467,51
208.46221326745075,52
207.5193094999894,53
207.03208906754205,54
204.30730156276536,55
202.59501266479492,56
201.10245696358058,57
199.80107547925866,58
198.3333154761273,59
196.9714765963347,60
195.26685366423234,61
194.8657122072966,62
193.0788643878439,63
191.8805974877399,64
190.27403823189113,65
189.7887370068094,66
188.32146984597912,67
187.84351481562075,68
187.02616152556047,69
185.72434997558594,70
184.4489921901537,71
183.69010610165805,72
182.05298846700916,73
181.02945559957752,74
180.88588706306788,75
179.07157582822055,76
178.37512629965076,77
177.65601307412854,78
176.6956260515296,79
175.38538924507472,80
174.6031793511432,81
173.96416572902513,82
172.58724925829017,83
171.67291914898416,84
170.78916475047237,85
170.0955118096393,86
169.29610368479854,87
167.64853444306746,88
165.99365947557533,89
164.56111825030783,90
164.21230788852858,91
163.0038892497187,92
162.40954150324282,93
161.3365119436513,94
160.7413915551227,95
160.1609225895094,96
159.07014100447944,97
158.02926345493483,98
157.58742133430812,99
156.80078340613323,100
156.35111875119418,101
155.50455027041227,102
155.54934120178223,103
155.10000013268512,104
154.28013046928075,105
153.98997937078062,106
153.7225697558859,107
153.5770500846531,108
152.63694912454358,109
151.77732492529827,110
151.13402084682298,111
150.31638153739598,112
149.30967214833134,113
148.93025506061056,114
148.28992064102837,115
147.31902686409327,116
146.5537334110426,117
146.1372064507526,118
145.17652602817702,119
144.50790712107784,120
143.90336227416992,121
143.57799032460088,122
143.69644803586215,123
142.93256079632303,124
142.38423397230065,125
142.07380137236223,126
141.81336767777154,127
141.4259623651919,128
141.4921869195026,129
140.58819563492486,130
140.72579101894212,131
139.61561144953188,132
139.9144576528798,133
138.583797040193,134
138.2824176290761,135
138.3880493329919,136
138.12131608050802,137
137.92315085037896,138
137.58295133839482,139
136.64895787446395,140
136.64430162181026,141
136.32488947329313,142
135.52604252359143,143
135.18506589143172,144
135.23585667817488,145
134.86107030122176,146
134.65412380384362,147
134.07731338169265,148
133.4744690604832,149
133.06330058885658,150
131.98979410917863,151
131.63198520826256,152
131.49447681592858,153
131.0839206032131,154
130.7070033861243,155
129.84068265168563,156
129.10213370945144,157
128.56086449001145,158
129.86316340902576,159
127.95081503494926,160
127.83969066454017,161
127.47522337540336,162
127.58464199563731,163
126.88147287783416,164
126.11647481503694,165
126.1381427101467,166
126.41930712824282,167
126.46707941138226,168
125.58737041639245,169
125.05702665577765,170
125.35042414457902,171
124.86988797395125,172
124.75141284776771,173
124.1705148945684,174
123.42857866701873,175
123.1865581014882,176
122.64849977907927,177
122.75932212497877,178
122.30605490311332,179
122.18326352990192,180
122.32337230184804,181
121.89621187293011,182
122.56171856755796,183
122.06581712805706,184
121.29881634919539,185
121.0045457093612,186
121.38024786244269,187
121.16250336688498,188
121.09119987487793,189
120.60576977937117,190
120.31039395539656,191
120.64743124920389,192
120.87339169046153,193
120.00727595453677,194
119.83516353109609,195
120.18911353401516,196
119.9971691629161,197
119.87308742689049,198
119.86701384834622,199
119.33466728873874,200
119.04869336667268,201
118.9770103952159,202
119.74520127669625,203
118.90620123821756,204
119.8331758250361,205
118.38100002122962,206
118.04078574802564,207
117.92826080322266,208
117.65064853170644,209
117.87147521972656,210
117.52095048323922,211
117.48607469641644,212
116.92010564389436,213
116.91358417013417,214
116.68516192228898,215
116.748884283978,216
116.45819846443509,217
115.90759385150412,218
115.90913747704548,219
115.84596136341925,220
115.46792544489321,221
115.08296966552734,222
114.84978667549466,223
114.62352197066598,224
114.2935211347497,225
114.18301424772844,226
114.32042561406675,227
113.14108392466669,228
113.01294882401176,229
113.09337342303732,230
112.79746188288149,231
112.72032041135041,232
112.30156458979067,233
111.76989812436311,234
111.61049262337063,235
111.33473562157673,236
111.61489088638969,237
111.35891143135403,238
111.40916683362877,239
110.94338234611179,240
110.43429959338644,241
110.66248935201894,242
110.16312383568805,243
109.7743089095406,244
109.81861728170644,245
109.17471296890922,246
108.85536782637887,247
108.50581932067871,248
108.2840344802193,249
108.22788495602815,250
107.70435822528341,251
107.52211744888969,252
107.27718154243802,253
107.07145831895912,254
107.01006300553031,255
106.83973511405613,256
106.57902966374937,257
106.50679969787598,258
105.74489137400751,259
105.86808735391368,260
105.80889486229938,261
105.25620137090269,262
104.93202848019807,263
105.34848379052204,264
105.07823504572329,265
104.64948496611223,266
104.74598154814348,267
104.29201665131941,268
104.18984073141347,269
104.30332474086596,270
104.4601584724758,271
103.77945846060048,272
103.63254406141198,273
103.73653411865234,274
103.03437232971191,275
103.38260592585024,276
102.82272280817446,277
104.34372221905252,278
103.41412527664848,279
102.69558375814687,280
102.23478665559188,281
102.15658784949261,282
101.79359178957732,283
101.93221664428711,284
101.31350019703741,285
101.29451386824898,286
101.14881432574728,287
101.45069404270338,288
101.33388486115828,289
100.70187668178393,290
100.81278378030528,291
100.84171303458835,292
100.43683093527089,293
100.45351252348527,294
100.30942734428073,295
100.40775041994841,296
100.2052815478781,297
100.50741543977156,298
99.8142489557681,299
99.95320116955301,300
99.42776037299114,301
99.84010895438816,302
99.516311313795,303
100.02764768185823,304
99.07978617626688,305
98.67900616189708,306
98.55720549044402,307
98.60605778901473,308
98.74645000955333,309
97.96448989536451,310
97.8859801914381,311
97.6673352614693,312
97.22768675762674,313
97.31367865852688,314
97.29448898978855,315
97.03780456211256,316
96.32443428039551,317
96.20530928736147,318
96.54314795784329,319
95.99343639871348,320
95.89516975568688,321
95.9606239484704,322
95.67391942894977,323
95.35062317226244,324
95.1871393867161,325
95.49502182006836,326
94.82681941986084,327
94.53472315746805,328
94.44498796048372,329
94.55835118501082,330
94.24762199236,331
94.37612011121666,332
94.02995300292969,333
93.34894955676535,334
92.9745691548223,335
93.36461382326873,336
93.01466170601223,337
93.15762880574103,338
93.16080168019171,339
92.64256361256476,340
92.83199467866316,341
92.67789409471595,342
92.55064582824707,343
92.09280453557554,344
91.97309174744979,345
92.03064657294232,346
92.10091503806736,347
92.02902785591458,348
91.92658175592837,349
91.65107192163882,350
91.39207454349683,351
91.58647628452466,352
91.7574982021166,353
91.33361318837042,354
91.37471800265105,355
91.29383580581002,356
91.11443444956903,357
91.14244937896729,358
91.0948667111604,359
90.94222682455312,360
90.94612685493802,361
90.9297918651415,362
90.31894414321236,363
90.78756809234619,364
90.4373779711516,365
90.4125104987103,366
90.35413273521091,367
89.86291201218314,368
90.39995280556057,369
89.95377387171206,370
90.21151173633078,371
90.54492552384086,372
90.04384285470714,373
89.5743638328884,374
89.82740344171938,375
89.55435968481976,376
89.48006949217424,377
89.62165944472603,378
89.80781148827595,379
89.17640992869501,380
89.24127885569696,381
89.23653681381889,382
89.14340006786844,383
88.85626585587211,384
88.90680043593697,385
88.44214153289795,386
88.38268960040548,387
88.24180126190186,388
88.12023399187171,389
88.11191583716351,390
88.22660835929538,391
87.70360527867857,392
87.601672835972,393
87.7115420465884,394
89.71194822891898,395
89.49394002168074,396
87.6528666537741,397
87.24786393538766,398
87.08986526986827,399
87.01275079146676,400
