loss,epoch
344.01686129362685,1
336.64449459573495,2
336.3599430581798,3
336.1947207243546,4
336.2444355176843,5
335.9665258656377,6
335.84289733223295,7
335.8170094697372,8
335.65725276781166,9
335.7455646680749,10
335.4313905135445,11
335.6484147776728,12
335.4016000498896,13
332.28755254330844,14
329.91540742957073,15
327.88544994851816,16
326.89774720565134,17
325.2647529270338,18
324.5049765213676,19
323.42673475846,20
323.1908033619756,21
322.2344546110734,22
321.98257114576256,23
321.3716498665188,24
320.78142249065894,25
320.77475804867953,26
320.12545212455416,27
318.8706263666568,28
317.5651293215544,29
315.7847571994947,30
315.0045335189156,31
313.63290687229323,32
312.6202223404594,33
312.07600651616633,34
310.94529193380606,35
310.4836769104004,36
310.1906622181768,37
308.9758688885233,38
308.5006617670474,39
307.31714248657227,40
306.77835282035494,41
305.9584957620372,42
305.19256508868676,43
304.866978355076,44
303.9030580935271,45
302.5621661310611,46
302.2027873163638,47
301.55413370547086,48
300.8461039999257,49
300.59258883932364,50
299.50579933498216,51
298.3644085759702,52
297.5923896457838,53
296.6868788677713,54
296.12749597300655,55
295.68652526192045,56
294.4995132114576,57
293.90180090199345,58
293.1457279039466,59
292.3822344904361,60
292.1175034564474,61
290.9669370236604,62
290.34589817212975,63
289.427745487379,64
289.4766739555027,65
288.2453215225883,66
287.6453698199728,67
287.12041241189706,68
285.6911561385445,69
285.3792300016984,70
285.127420010774,71
284.14498801853347,72
283.6195053432299,73
283.6646633977475,74
282.69734424093497,75
282.07964507393217,76
281.29499452010447,77
281.76529245791227,78
280.62033512281334,79
279.80356730585515,80
278.92981288744056,81
278.754800050155,82
278.63528641410494,83
277.7180603690769,84
277.39323110165805,85
276.33585888406503,86
275.93243258932364,87
275.33621132892114,88
275.22463640959364,89
274.7877993376359,90
274.75939576522165,91
274.0728162682575,92
273.5298289423404,93
272.8545076121455,94
272.84944998699683,95
271.8172138048255,96
271.82484867261803,97
271.86688199250597,98
270.1313017140264,99
270.08697426837426,100
269.3578330330227,101
269.7391697427501,102
270.02346370531166,103
269.4200310085131,104
267.9120108562967,105
268.6643867492676,106
267.8541898312776,107
268.32102568253225,108
267.8916936128036,109
266.42833145805025,110
266.74256200375766,111
266.83430016559106,112
265.7354537300442,113
265.26739203411597,114
264.6100855288298,115
265.31990283468497,116
265.18702996295434,117
264.6686597077743,118
264.39573669433594,119
263.7294993193253,120
263.6647896144701,121
263.7296072918436,122
262.77251633353853,123
262.83373210741127,124
262.62620643947434,125
262.42676560775095,126
262.5078295832095,127
262.0265007019043,128
261.5568613798722,129
261.38366384091586,130
261.4718725784965,131
260.42837773198664,132
261.13839522652006,133
260.641879040262,134
260.8498070758322,135
259.87316629161006,136
258.66504917974055,137
259.12891504038936,138
259.12800813757855,139
259.7400156104046,140
258.6660360253376,141
258.0202154076618,142
258.1323432922363,143
258.05277766352117,144
258.842157115107,145
257.659599635912,146
257.2711529939071,147
257.6089213827382,148
257.5374941618546,149
258.52426180632216,150
256.1277737824813,151
257.35299914816153,152
258.2437276425569,153
256.47821741518766,154
256.07916292936903,155
256.56400945912236,156
256.3362139826236,157
255.86679641060206,158
255.97147485484248,159
255.33223840464717,160
255.3521733491317,161
255.85932988705844,162
254.98852024907652,163
255.0707480389139,164
255.03442250127378,165
255.40493492458177,166
254.59436118084452,167
254.3835230288298,168
255.04146990568742,169
254.47606526250425,170
254.0342621181322,171
254.18336238031802,172
254.15357390693995,173
253.64080312977666,174
253.66964406552523,175
254.25109664253566,176
253.43548683498216,177
252.95627444723377,178
253.10025721010953,179
252.4804866624915,180
253.98855789847997,181
253.06565458878228,182
252.0548434050187,183
252.70572181369948,184
253.2512674746306,185
251.74249483191448,186
251.10498046875,187
251.69980554995328,188
251.82666397094727,189
252.69397387297258,190
252.4715929446013,191
251.66328960916272,192
251.05033642312756,193
250.57237110967222,194
251.3742733830991,195
250.74434612108314,196
250.4099413001019,197
252.3228164341139,198
251.1112987684167,199
250.75907815021017,200
250.76677222873855,201
249.85151771877122,202
250.73931287682575,203
250.75843147609544,204
249.58255585380223,205
250.61532294231912,206
250.03440176922342,207
250.86572530995244,208
250.55994962609333,209
249.67231966101605,210
249.69437226005223,211
249.68795494411302,212
249.16556930541992,213
249.86230286307958,214
249.66348963198453,215
249.43922241874364,216
249.90763274483058,217
248.28667002138883,218
248.75601644101351,219
248.6862680186396,220
248.24383544921875,221
248.6445951047151,222
247.9707100909689,223
248.83807140847912,224
248.10778526637864,225
247.38219916302225,226
248.77234699415123,227
248.15235137939453,228
247.44798444664997,229
247.23041136368462,230
248.29051805579144,231
247.05537099423617,232
247.6285402049189,233
247.39531342879584,234
247.08232531340227,235
247.58928763348123,236
248.49164896425992,237
247.1752813588018,238
246.4442958002505,239
247.96460209722105,240
247.26233938465947,241
246.46191472592562,242
246.88065470819888,243
246.4833052262016,244
248.73579075025475,245
246.88021552044412,246
246.66411441305408,247
246.03975196506667,248
246.28611125116763,249
246.17482475612474,250
246.39077510004458,251
246.74611945774245,252
246.47120948459792,253
245.92120377913764,254
246.27358113164487,255
246.09084568852964,256
247.40524590533713,257
245.7433556266453,258
245.8871604256008,259
245.8031294449516,260
245.49961504728898,261
245.47473376730213,262
245.6541451163914,263
245.55246999989384,264
243.8534214185632,265
245.7362105328104,266
244.91246712726095,267
245.19099774567977,268
245.6437931890073,269
245.2265049478282,270
245.39277698682702,271
245.4753938757855,272
245.85481593919837,273
244.94614841627038,274
244.86216868524966,275
244.62330710369608,276
244.6462680982507,277
245.0535835597826,278
244.51237802920133,279
244.0409511068593,280
244.3038097879161,281
244.23073760322902,282
245.3091284710428,283
243.97697216531506,284
243.95050065413764,285
244.14648271643597,286
243.52542744512144,287
244.36879332169244,288
243.44389724731445,289
244.38245109889817,290
244.06057324616805,291
243.70294769950536,292
243.59854407932448,293
243.4426322605299,294
243.85956391044286,295
243.6325867694357,296
243.95684184198794,297
243.75133962216586,298
244.03429777725884,299
244.21781656016475,300
243.5632271144701,301
243.08910204016644,302
244.1131289938222,303
242.59381684013036,304
242.6959401006284,305
243.78090916509214,306
243.79929384977922,307
242.0627557505732,308
242.49194816921067,309
242.78153162417203,310
242.36846476015836,311
243.31390347688094,312
241.86782870085344,313
242.37861019632092,314
242.32237376337466,315
242.2726473600968,316
242.83681106567383,317
243.11806139738664,318
242.7649912626847,319
242.29446394547173,320
242.80170772386634,321
241.90946180924126,322
241.82069496486497,323
242.63494441820228,324
241.93905341106912,325
242.36489022296408,326
241.83312308269998,327
242.86904011601987,328
241.26272334223208,329
241.09588059135106,330
242.1219658229662,331
242.37734056555706,332
242.05630675606105,333
241.72444683572522,334
242.52980141017747,335
241.76270493217137,336
241.38552060334578,337
240.65423583984375,338
241.8506156257961,339
241.7542363042417,340
241.71028269892153,341
241.72743772423786,342
241.33503424603006,343
240.83865654986838,344
240.87733144345492,345
240.728411467179,346
240.7647996985394,347
240.2250867097274,348
241.2160714190939,349
240.09590530395508,350
241.0205902431322,351
241.4482138260551,352
241.61177709828252,353
240.88252573427945,354
240.67897730288297,355
240.87064693285072,356
241.16361601456353,357
242.32539019377336,358
241.33391687144405,359
240.96728200497836,360
240.7642187035602,361
240.392764215884,362
240.49602176832116,363
241.56934655230978,364
240.5626799541971,365
241.4395514778469,366
241.0035577856976,367
241.4620082689368,368
241.95320378179136,369
240.14611385179603,370
241.1059168940005,371
240.11240005493164,372
239.57945317807406,373
240.87456164152727,374
240.45611472751784,375
240.42976114024287,376
240.4878395743992,377
239.74385186900264,378
239.98384376194167,379
239.63282112453294,380
240.04246769780698,381
240.4043605638587,382
239.30184339440387,383
241.09413826983908,384
240.1253144637398,385
238.93628908240277,386
239.8821377961532,387
239.27084085215694,388
238.96145679639733,389
240.01629870870838,390
239.26630816252336,391
239.5406192281972,392
239.13863853786302,393
239.8453607973845,394
238.373325182044,395
238.89767157513162,396
240.09567177813986,397
239.03167276797086,398
239.48336161737856,399
239.30609827456266,400
